ID-datalake,nct_id,brief_title,phase,phase_int,phase_numeric,trial_type,recruitment_status,start_date,completion_date,primary_completion_date,start_year,trial_duration_days,enrollment,enrollment_type,flag_date_inconsistency,flag_missing_enrollment_type,flag_estimated_enrollment_on_completed,indications,primary_indication,broad_category,interventions_drugs_clean,intervention_categories,has_drug,main_technologies,primary_technology,target_abbreviations,primary_target,drugs_datalake
41928,NCT04272957,A Study of HMPL-306 in Patients With IDH1 and/or IDH2 Mutation of Relapsed/Refractory Myeloid Leukemia/Neoplasms,PHASE1,1.0,1.0,standard,UNKNOWN,2020-05-14,2022-12-30,2021-06-30,2020.0,960.0,75.0,ESTIMATED,False,False,False,['Acute Myeloid Leukemia'],Acute Myeloid Leukemia,Leukemia,['HMPL-306'],['drug'],True,[['Small Molecule']],Small Molecule,"[['IDH1', 'IDH2']]",IDH1,['B4358']
41290,NCT04186845,Imaging Study to Investigate Safety and Diagnostic Performance of 18F rhPSMA 7.3 PET Ligand in Suspected Prostate Cancer Recurrence,PHASE3,3.0,3.0,standard,COMPLETED,2020-05-04,2021-04-28,2021-04-28,2020.0,359.0,391.0,ACTUAL,False,False,False,['Prostate Cancer'],Prostate Cancer,Prostate Cancer,['18F-rhPSMA 7.3 PET/CT Scan'],['drug'],True,[],Unknown,[],Unknown,[]
42437,NCT04353102,"A Study to Evaluate the Safety, Tolerability and How YH002 Enters, Moves Through and Exits the Body in Subjects With Advanced Solid Malignancies",PHASE1,1.0,1.0,standard,COMPLETED,2020-04-22,2021-11-24,2021-09-14,2020.0,581.0,15.0,ACTUAL,False,False,False,['Solid Tumors'],Solid Tumors,Unspecified,['YH 002'],['drug'],True,[['Antibody']],Antibody,[['OX40']],OX40,['B4291']
41971,NCT04279561,Effect of Androgen Receptor Signaling Inhibitors on 68Ga-PSMA-11 PET/CT Imaging in Patients With Castration-Resistant Prostate Cancer,PHASE1,1.0,1.0,standard,TERMINATED,2020-04-16,2022-09-15,2022-09-15,2020.0,882.0,9.0,ACTUAL,False,False,False,"['Castration-Resistant Prostate Carcinoma', 'Prostate Cancer', 'Prostate Cancer', 'Prostate Cancer', 'Prostate Cancer']",Castration-Resistant Prostate Carcinoma,Prostate Cancer,"['Computed Tomography', 'Gallium Ga-68 gozetotide', 'Positron Emission Tomography']","['imaging', 'imaging', 'imaging']",False,[['Radiopharmaceutical Imaging']],Radiopharmaceutical Imaging,[['PSMA']],PSMA,['B3880']
40881,NCT04134884,Study of ASTX727 Plus Talazoparib in Patients With Triple Negative or Hormone Resistant/HER2-negative Metastatic Breast Cancer,PHASE1,1.0,1.0,standard,COMPLETED,2020-04-01,2024-03-14,2024-01-30,2020.0,1443.0,34.0,ACTUAL,False,False,False,"['Brain Metastasis', 'Triple-Negative Breast Cancer', 'Hormone Receptor-Positive Breast Cancer']",Brain Metastasis,Brain Cancer,"['Talazoparib', 'Cedazuridine/decitabine']","['drug', 'drug']",True,"[['Small Molecule'], ['Small Molecule']]",Small Molecule,"[['PARP1', 'PARP2'], ['CDA', 'DNMT1']]",PARP1,"['B928', 'B3021']"
40665,NCT04102020,A Study of Oral Venetoclax Tablets and Oral Azacitidine as Maintenance Therapy in Adult Participants With Acute Myeloid Leukemia in First Remission After Conventional Chemotherapy,PHASE3,3.0,3.0,standard,ACTIVE_NOT_RECRUITING,2020-03-26,2025-04-30,2022-09-29,2020.0,1861.0,112.0,ACTUAL,False,False,False,['Acute Myeloid Leukemia'],Acute Myeloid Leukemia,Leukemia,"['Venetoclax', 'Azacitidine']","['drug', 'drug']",True,"[['Small Molecule'], ['Small Molecule']]",Small Molecule,"[['Bcl-2'], ['DNMT1']]",Bcl-2,"['B927', 'B322']"
39943,NCT03996473,Study to Test the Safety and How Radium-223 Dichloride an Alpha Particle-emitting Radioactive Agent Works in Combination With Pembrolizumab an Immune Checkpoint Inhibitor in Patients With Stage IV Non-small Cell Lung Cancer With Bone Metastases,PHASE1,1.0,1.0,standard,TERMINATED,2020-03-06,2023-01-30,2021-04-14,2020.0,1060.0,8.0,ACTUAL,False,False,False,['Non-Small Cell Lung Cancer'],Non-Small Cell Lung Cancer,Lung Cancer,"['Radium 223 chloride', 'Pembrolizumab']","['drug', 'drug']",True,"[['Small Molecule'], ['Antibody']]",Small Molecule,"[[], ['PD-1']]",PD-1,"['B2869', 'B936']"
42237,NCT04319263,Oncological Outcomes of Different Patterns of Tumor Recurrence at First Evaluation After Bacillus Calmette-Gu̩rin Induction Therapy for Intermediate and High Risk Non Muscle Invasive Bladder Cancer,,,,non_standard,COMPLETED,2020-03-01,2020-03-18,2020-03-18,2020.0,17.0,1600.0,ACTUAL,False,False,False,['Bladder Cancer'],Bladder Cancer,Bladder Cancer,['BCG vaccine'],['drug'],True,[['Live biotherapeutics']],Live biotherapeutics,[[]],Unknown,['B722']
53762,NCT05999994,A Master Protocol (LY900023) That Includes Several Clinical Trials of Drugs for Children and Young Adults With Cancer,PHASE2,2.0,2.0,standard,RECRUITING,2020-01-22,2027-05-31,2027-05-31,2020.0,2686.0,105.0,ESTIMATED,False,False,False,"['Neoplasms', 'Child', 'Rhabdomyosarcoma']",Neoplasms,Unspecified,"['Ramucirumab', 'Cyclophosphamide', 'Vinorelbine', 'Gemcitabine', 'Docetaxel', 'Abemaciclib', 'Irinotecan', 'Temozolomide']","['drug', 'drug', 'drug', 'drug', 'drug', 'drug', 'drug', 'drug']",True,"[['Antibody'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule']]",Antibody,"[['VEGFR2'], ['DNA'], ['TUBB1'], ['DNA', 'RNR'], ['TUBB1'], ['CDK4', 'CDK6'], ['TOP1'], ['DNA']]",VEGFR2,"['B449', 'B2818', 'B1929', 'B2079', 'B2814', 'B980', 'B1679', 'B2056']"
41339,NCT04192253,Treatment of Locally Advanced VULvar CArcinoma in a Neoadjuvant Setting With Carboplatin and Paclitaxel Chemotherapy (VULCANize),PHASE2,2.0,2.0,standard,RECRUITING,2020-01-14,2029-01-01,2024-01-01,2020.0,3275.0,51.0,ESTIMATED,False,False,False,"['Locally Advanced, Squamous Cell Carcinoma of the Vulva']","Locally Advanced, Squamous Cell Carcinoma of the Vulva",Other Cancer,"['Paclitaxel', 'Carboplatin']","['drug', 'drug']",True,"[['Small Molecule'], ['Small Molecule']]",Small Molecule,"[['TUBB1'], ['DNA']]",TUBB1,"['B1250', 'B274']"
41295,NCT04187456,A Study in Healthy Male Subjects to Understand How Savolitinib When Taken With Midazolam Behaves Inside the Body,PHASE1,1.0,1.0,standard,COMPLETED,2019-12-27,2020-03-06,2020-03-06,2019.0,70.0,14.0,ACTUAL,False,False,False,['Solid Tumors'],Solid Tumors,Unspecified,"['Savolitinib', 'Midazolam']","['drug', 'drug']",True,"[['Small Molecule'], ['Small Molecule']]",Small Molecule,"[['c-Met'], ['GABAA receptor']]",c-Met,"['B988', 'B1992']"
59772,NCT04132050,A Clinical Study in Patients With Chronic Idiopathic Thrombocytopenic Purpura in R788,PHASE3,3.0,3.0,standard,COMPLETED,2019-12-24,2023-09-25,2021-12-21,2019.0,1371.0,34.0,ACTUAL,False,False,False,['Idiopathic Thrombocytopenic Purpura'],Idiopathic Thrombocytopenic Purpura,Other Cancer,"['fostamatinib disodium', 'Placebo']","['drug', 'placebo']",True,[[]],Unknown,[[]],Unknown,['B8680']
41353,NCT04193904,A Study of Live Biotherapeutic Product MRx0518 With Hypofractionated Radiation Therapy in Resectable Pancreatic Cancer,PHASE1,1.0,1.0,standard,TERMINATED,2019-12-20,2023-05-08,2023-05-08,2019.0,1235.0,13.0,ACTUAL,False,False,False,['Pancreatic Cancer'],Pancreatic Cancer,Pancreatic Cancer,"['CJRB 102', 'Hypofractionated Radiation Therapy']","['drug', 'radiation']",True,[['Small Molecule']],Small Molecule,[['TLR5']],TLR5,['B3955']
41293,NCT04187352,A Study of CS1001 in Subjects With Esophageal Squamous Cell Carcinoma,PHASE3,3.0,3.0,standard,COMPLETED,2019-12-19,2022-10-07,2022-10-07,2019.0,1023.0,540.0,ACTUAL,False,False,False,['Esophageal Cancer'],Esophageal Cancer,Esophageal Cancer,"['Sugemalimab', 'Fluorouracil', 'Cisplatin', 'Placebo']","['drug', 'drug', 'drug', 'placebo']",True,"[['Antibody'], ['Small Molecule'], ['Small Molecule']]",Antibody,"[['PDL1'], ['TYMS'], ['DNA']]",PDL1,"['B1529', 'B493', 'B49']"
41405,NCT04200417,Chemoembolization for Lung Tumors,PHASE1,1.0,1.0,standard,COMPLETED,2019-12-13,2022-04-19,2022-04-19,2019.0,858.0,10.0,ACTUAL,False,False,False,"['Thoracic Neoplasm', 'Rare Neoplasm', 'Thoracic Neoplasm', 'Thoracic Neoplasm']",Thoracic Neoplasm,Lung Cancer,"['Ethiodized oil', 'Mitomycin', 'Chemoembolization', 'Tris-acryl Gelatin Microspheres']","['drug', 'drug', 'drug', 'drug']",True,"[[], ['Small Molecule']]",Small Molecule,"[[], []]",Unknown,"['B138', 'B13']"
